Year,CIPCODE,CIP Family,CIP Family Name,Tier,Institutions Offering,Total Completions,Male,Female,American Indian/Alaska Native,Asian,Black/African American,Hispanic/Latino,Native Hawaiian/Pacific Islander,White,Two or More Races,Race/Ethnicity Unknown,Nonresident Alien
2024,01.0307,01,Agriculture,4,3,14,1,13,1,1,0,0,0,10,0,2,0
2024,01.0307,01,Agriculture,5,2,4,1,3,0,0,0,0,0,4,0,0,0
2024,01.0308,01,Agriculture,1,1,4,2,2,0,0,0,0,0,4,0,0,0
2024,01.0308,01,Agriculture,3,1,9,9,0,0,0,0,0,0,8,1,0,0
2024,01.0308,01,Agriculture,5,1,29,25,4,0,0,0,4,0,23,0,0,2
2024,01.0401,01,Agriculture,4,1,23,11,12,0,0,0,1,0,22,0,0,0
2024,01.0401,01,Agriculture,5,1,40,21,19,0,2,5,12,0,16,2,3,0
2024,01.0507,01,Agriculture,4,3,53,4,49,0,1,1,6,0,41,3,1,0
2024,01.0601,01,Agriculture,1,1,18,5,13,0,2,0,2,0,12,1,1,0
2024,01.0601,01,Agriculture,4,1,2,2,0,0,0,0,0,0,2,0,0,0
2024,01.0601,01,Agriculture,5,2,55,20,35,0,0,4,1,0,50,0,0,0
2024,01.0607,01,Agriculture,5,1,21,20,1,0,0,0,0,0,21,0,0,0
2024,01.0608,01,Agriculture,1,1,11,0,11,0,0,1,3,0,7,0,0,0
2024,01.0608,01,Agriculture,4,1,24,0,24,0,1,3,1,0,17,2,0,0
2024,01.0610,01,Agriculture,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,01.0701,01,Agriculture,4,1,83,43,40,0,0,0,0,0,0,0,66,17
2024,01.0802,01,Agriculture,3,1,2,1,1,0,1,0,0,0,1,0,0,0
2024,01.0802,01,Agriculture,4,1,24,2,22,1,0,0,0,0,23,0,0,0
2024,01.0899,01,Agriculture,4,1,15,1,14,0,0,0,0,0,14,1,0,0
2024,01.0901,01,Agriculture,3,1,22,4,18,0,0,0,1,0,21,0,0,0
2024,01.0901,01,Agriculture,4,3,334,67,267,1,5,7,21,0,279,15,3,3
2024,01.0901,01,Agriculture,5,2,13,2,11,0,0,0,0,0,13,0,0,0
2024,01.0903,01,Agriculture,4,1,16,1,15,0,2,0,1,0,12,1,0,0
2024,01.0906,01,Agriculture,4,1,16,3,13,0,0,0,0,0,16,0,0,0
2024,01.0906,01,Agriculture,5,2,2,1,1,0,0,0,0,0,2,0,0,0
2024,01.0999,01,Agriculture,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,01.1001,01,Agriculture,4,3,102,34,68,0,10,4,6,1,63,2,2,14
2024,01.1001,01,Agriculture,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,01.1002,01,Agriculture,4,1,13,4,9,0,0,0,0,0,4,0,0,9
2024,01.1002,01,Agriculture,5,1,5,5,0,0,0,0,0,0,4,0,0,1
2024,01.1004,01,Agriculture,3,1,2,2,0,0,0,0,0,0,2,0,0,0
2024,01.1004,01,Agriculture,5,1,5,3,2,0,0,0,0,0,5,0,0,0
2024,01.1099,01,Agriculture,4,1,1,0,1,0,0,0,0,0,0,0,0,1
2024,01.1099,01,Agriculture,5,1,18,15,3,0,0,1,1,0,15,1,0,0
2024,01.1101,01,Agriculture,4,2,58,23,35,0,0,3,3,0,42,3,0,7
2024,01.1101,01,Agriculture,5,1,20,16,4,0,0,0,1,0,19,0,0,0
2024,01.1102,01,Agriculture,3,1,17,5,12,0,0,0,0,0,16,0,1,0
2024,01.1102,01,Agriculture,4,2,69,34,35,1,0,1,1,0,43,1,2,20
2024,01.1102,01,Agriculture,5,3,2,0,2,0,0,0,0,0,1,1,0,0
2024,01.1103,01,Agriculture,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,01.1103,01,Agriculture,4,2,74,37,37,1,0,1,2,0,53,2,0,15
2024,01.1103,01,Agriculture,5,2,6,4,2,0,0,0,0,0,6,0,0,0
2024,01.1105,01,Agriculture,5,1,1,1,0,0,0,0,0,0,1,0,0,0
2024,01.1106,01,Agriculture,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,01.1201,01,Agriculture,4,1,8,1,7,0,1,0,0,0,7,0,0,0
2024,01.1302,01,Agriculture,3,1,13,1,12,0,0,0,0,0,13,0,0,0
2024,01.1302,01,Agriculture,4,1,19,4,15,0,0,0,1,0,16,0,0,2
2024,01.1302,01,Agriculture,5,3,3,1,2,0,0,0,1,0,2,0,0,0
2024,01.8001,01,Agriculture,4,2,240,42,198,0,6,1,10,0,214,5,2,2
2024,01.8101,01,Agriculture,4,2,16,0,16,0,0,0,1,0,15,0,0,0
2024,01.8101,01,Agriculture,5,1,29,3,26,0,0,2,0,0,24,0,3,0
2024,01.8108,01,Agriculture,4,1,6,4,2,0,0,1,0,0,3,1,0,1
2024,01.8109,01,Agriculture,4,1,1,0,1,0,0,0,1,0,0,0,0,0
2024,01.8202,01,Agriculture,5,1,59,2,57,0,0,2,0,0,49,8,0,0
2024,01.8301,01,Agriculture,1,1,37,6,31,0,0,1,5,0,26,4,1,0
2024,01.8301,01,Agriculture,4,3,19,1,18,0,1,0,3,0,14,1,0,0
2024,01.8301,01,Agriculture,5,5,80,4,76,0,3,2,4,0,66,5,0,0
2024,01.9999,01,Agriculture,3,1,4,4,0,0,0,0,0,0,4,0,0,0
2024,01.9999,01,Agriculture,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,03.0101,03,Natural Resources & Conservation,4,1,91,52,39,0,1,1,5,0,71,4,3,6
2024,03.0103,03,Natural Resources & Conservation,2,2,67,21,46,1,3,3,5,0,49,5,0,1
2024,03.0103,03,Natural Resources & Conservation,3,1,1,0,1,0,0,0,0,0,1,0,0,0
2024,03.0103,03,Natural Resources & Conservation,4,3,23,9,14,0,1,0,1,0,20,0,0,1
2024,03.0103,03,Natural Resources & Conservation,5,4,47,19,28,0,3,8,7,0,27,1,1,0
2024,03.0104,03,Natural Resources & Conservation,1,2,21,8,13,0,1,0,1,0,16,2,0,1
2024,03.0104,03,Natural Resources & Conservation,2,1,8,2,6,8,0,0,0,0,0,0,0,0
2024,03.0104,03,Natural Resources & Conservation,4,7,59,17,42,0,1,1,0,0,52,5,0,0
2024,03.0104,03,Natural Resources & Conservation,5,6,29,10,19,0,1,1,0,0,21,0,1,5
2024,03.0201,03,Natural Resources & Conservation,5,1,5,2,3,1,0,0,0,0,3,1,0,0
2024,03.0207,03,Natural Resources & Conservation,4,1,1,1,0,0,0,0,0,0,1,0,0,0
2024,03.0208,03,Natural Resources & Conservation,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,03.0501,03,Natural Resources & Conservation,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,03.0506,03,Natural Resources & Conservation,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,03.0510,03,Natural Resources & Conservation,4,1,5,2,3,0,0,0,0,0,4,0,1,0
2024,03.0511,03,Natural Resources & Conservation,5,1,5,3,2,0,0,0,0,0,5,0,0,0
2024,03.0601,03,Natural Resources & Conservation,2,1,4,2,2,0,0,1,0,0,3,0,0,0
2024,03.0601,03,Natural Resources & Conservation,3,1,16,7,9,0,0,0,2,0,13,1,0,0
2024,03.0601,03,Natural Resources & Conservation,4,1,26,14,12,0,0,0,0,0,23,3,0,0
2024,03.0601,03,Natural Resources & Conservation,5,2,9,6,3,0,0,0,0,0,9,0,0,0
2024,03.9999,03,Natural Resources & Conservation,4,1,11,10,1,0,0,0,0,0,11,0,0,0
2024,04.0201,04,Architecture,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,04.0201,04,Architecture,2,1,11,5,6,0,1,0,1,0,8,0,1,0
2024,04.0201,04,Architecture,4,1,32,16,16,0,1,0,2,0,23,2,3,1
2024,04.0201,04,Architecture,5,1,15,5,10,0,1,4,1,0,7,1,0,1
2024,04.0202,04,Architecture,5,1,2,0,2,0,0,1,0,0,0,0,0,1
2024,04.0301,04,Architecture,1,1,13,7,6,0,1,3,1,0,6,0,0,2
2024,04.0301,04,Architecture,2,1,12,4,8,0,0,0,1,0,8,2,0,1
2024,04.0301,04,Architecture,4,2,17,9,8,1,0,0,0,0,16,0,0,0
2024,04.0301,04,Architecture,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,04.0401,04,Architecture,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,04.0501,04,Architecture,2,1,21,0,21,0,1,1,3,0,16,0,0,0
2024,04.0501,04,Architecture,4,1,29,7,22,0,0,2,2,0,25,0,0,0
2024,04.0803,04,Architecture,5,1,1,0,1,0,0,1,0,0,0,0,0,0
2024,04.0901,04,Architecture,4,1,3,1,2,0,0,0,0,0,2,0,1,0
2024,04.0902,04,Architecture,2,1,292,124,168,0,8,12,33,0,215,7,1,16
2024,04.0902,04,Architecture,4,2,133,65,68,0,5,1,7,0,106,4,2,8
2024,04.0902,04,Architecture,5,2,97,51,46,1,6,7,8,0,38,3,2,32
2024,04.1001,04,Architecture,4,1,3,3,0,0,0,0,1,0,2,0,0,0
2024,04.9999,04,Architecture,4,1,9,5,4,0,0,4,0,0,5,0,0,0
2024,04.9999,04,Architecture,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,05.0101,05,"Area, Ethnic & Gender Studies",2,1,9,2,7,0,0,0,0,0,6,2,0,1
2024,05.0101,05,"Area, Ethnic & Gender Studies",4,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,05.0102,05,"Area, Ethnic & Gender Studies",2,1,6,3,3,0,0,1,0,0,4,1,0,0
2024,05.0102,05,"Area, Ethnic & Gender Studies",4,2,2,1,1,0,0,0,0,0,2,0,0,0
2024,05.0102,05,"Area, Ethnic & Gender Studies",5,2,19,3,16,0,1,5,0,0,13,0,0,0
2024,05.0103,05,"Area, Ethnic & Gender Studies",5,1,1,1,0,0,0,0,0,0,1,0,0,0
2024,05.0104,05,"Area, Ethnic & Gender Studies",2,1,2,1,1,0,0,0,1,0,1,0,0,0
2024,05.0104,05,"Area, Ethnic & Gender Studies",5,2,1,0,1,0,1,0,0,0,0,0,0,0
2024,05.0106,05,"Area, Ethnic & Gender Studies",5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,05.0107,05,"Area, Ethnic & Gender Studies",4,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,05.0107,05,"Area, Ethnic & Gender Studies",5,2,10,5,5,0,0,0,5,0,4,0,0,1
2024,05.0108,05,"Area, Ethnic & Gender Studies",5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,05.0110,05,"Area, Ethnic & Gender Studies",2,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,05.0110,05,"Area, Ethnic & Gender Studies",5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,05.0123,05,"Area, Ethnic & Gender Studies",5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,05.0125,05,"Area, Ethnic & Gender Studies",2,1,1,0,1,0,0,0,0,0,1,0,0,0
2024,05.0134,05,"Area, Ethnic & Gender Studies",2,1,1,0,1,0,0,0,0,0,1,0,0,0
2024,05.0199,05,"Area, Ethnic & Gender Studies",4,1,55,23,32,0,2,0,8,0,41,1,2,1
2024,05.0199,05,"Area, Ethnic & Gender Studies",5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,05.0200,05,"Area, Ethnic & Gender Studies",4,1,4,0,4,0,1,0,1,0,2,0,0,0
2024,05.0201,05,"Area, Ethnic & Gender Studies",5,3,7,1,6,0,0,6,0,0,0,1,0,0
2024,05.0202,05,"Area, Ethnic & Gender Studies",2,2,36,17,19,24,0,0,1,0,9,0,0,2
2024,05.0203,05,"Area, Ethnic & Gender Studies",5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,05.0207,05,"Area, Ethnic & Gender Studies",2,2,20,2,18,0,0,1,1,0,12,4,0,2
2024,05.0207,05,"Area, Ethnic & Gender Studies",3,1,1,0,1,0,0,0,0,0,1,0,0,0
2024,05.0207,05,"Area, Ethnic & Gender Studies",4,1,6,1,5,0,0,0,1,0,4,0,0,1
2024,05.0207,05,"Area, Ethnic & Gender Studies",5,4,5,1,4,0,1,1,2,0,1,0,0,0
2024,05.0210,05,"Area, Ethnic & Gender Studies",1,1,1,0,1,0,0,1,0,0,0,0,0,0
2024,05.0299,05,"Area, Ethnic & Gender Studies",3,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,05.0299,05,"Area, Ethnic & Gender Studies",4,2,1345,377,968,2,49,89,76,0,1058,59,7,5
2024,05.0299,05,"Area, Ethnic & Gender Studies",5,2,17,1,16,0,3,0,3,0,10,1,0,0
2024,09.0100,09,Communication & Journalism,1,2,2,1,1,0,0,0,0,0,2,0,0,0
2024,09.0100,09,Communication & Journalism,2,1,8,3,5,0,0,0,2,0,5,0,0,1
2024,09.0100,09,Communication & Journalism,3,1,34,18,16,0,0,2,0,0,29,2,0,1
2024,09.0100,09,Communication & Journalism,4,3,17,7,10,0,0,0,0,0,12,1,0,4
2024,09.0100,09,Communication & Journalism,5,9,147,55,92,0,2,24,12,0,88,12,2,7
2024,09.0101,09,Communication & Journalism,1,8,85,31,54,2,1,16,13,0,44,5,2,2
2024,09.0101,09,Communication & Journalism,2,6,140,66,74,5,3,8,12,0,99,7,1,5
2024,09.0101,09,Communication & Journalism,3,4,55,15,40,0,0,4,3,0,39,3,0,6
2024,09.0101,09,Communication & Journalism,4,11,372,146,226,2,1,35,19,1,286,12,4,12
2024,09.0101,09,Communication & Journalism,5,11,50,16,34,1,0,6,2,0,33,4,1,3
2024,09.0102,09,Communication & Journalism,1,1,1,1,0,0,0,1,0,0,0,0,0,0
2024,09.0102,09,Communication & Journalism,2,2,8,2,6,0,0,2,0,1,4,0,1,0
2024,09.0102,09,Communication & Journalism,3,2,30,16,14,0,0,4,1,0,21,1,1,2
2024,09.0102,09,Communication & Journalism,4,1,7,2,5,0,0,0,0,0,6,0,0,1
2024,09.0102,09,Communication & Journalism,5,11,61,28,33,1,4,7,6,0,38,1,2,2
2024,09.0199,09,Communication & Journalism,5,2,5,2,3,0,0,1,0,0,4,0,0,0
2024,09.0401,09,Communication & Journalism,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,09.0401,09,Communication & Journalism,2,1,190,49,141,1,2,8,16,1,145,9,0,8
2024,09.0401,09,Communication & Journalism,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,09.0401,09,Communication & Journalism,4,6,578,197,381,1,11,43,33,0,427,29,2,32
2024,09.0401,09,Communication & Journalism,5,9,14,4,10,0,0,2,3,0,7,1,1,0
2024,09.0402,09,Communication & Journalism,4,1,1,0,1,0,0,0,0,0,1,0,0,0
2024,09.0402,09,Communication & Journalism,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,09.0404,09,Communication & Journalism,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,09.0499,09,Communication & Journalism,5,1,1,0,1,0,0,0,0,0,1,0,0,0
2024,09.0701,09,Communication & Journalism,2,1,19,14,5,0,0,1,0,0,17,0,1,0
2024,09.0701,09,Communication & Journalism,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,09.0701,09,Communication & Journalism,5,3,6,6,0,2,0,1,0,0,1,0,1,1
2024,09.0702,09,Communication & Journalism,1,4,10,5,5,0,0,2,0,0,5,2,0,1
2024,09.0702,09,Communication & Journalism,2,2,19,6,13,0,1,1,2,0,14,0,1,0
2024,09.0702,09,Communication & Journalism,3,1,8,2,6,0,0,0,2,0,6,0,0,0
2024,09.0702,09,Communication & Journalism,4,7,47,18,29,1,0,1,9,0,35,1,0,0
2024,09.0702,09,Communication & Journalism,5,6,95,43,52,0,2,5,3,1,75,7,2,0
2024,09.0900,09,Communication & Journalism,1,1,4,1,3,0,0,1,0,0,3,0,0,0
2024,09.0900,09,Communication & Journalism,4,4,39,6,33,0,0,2,2,1,31,1,0,2
2024,09.0900,09,Communication & Journalism,5,8,24,5,19,0,0,2,0,0,20,0,1,1
2024,09.0901,09,Communication & Journalism,1,2,17,7,10,0,1,4,1,0,8,2,1,0
2024,09.0901,09,Communication & Journalism,2,1,14,2,12,0,2,3,1,0,8,0,0,0
2024,09.0901,09,Communication & Journalism,3,2,12,6,6,0,0,0,2,0,7,0,3,0
2024,09.0901,09,Communication & Journalism,4,3,13,6,7,0,0,0,0,0,12,0,0,1
2024,09.0901,09,Communication & Journalism,5,5,43,31,12,0,1,5,2,0,32,2,1,0
2024,09.0902,09,Communication & Journalism,1,1,5,1,4,0,0,0,1,0,3,1,0,0
2024,09.0902,09,Communication & Journalism,2,1,16,4,12,0,1,1,0,0,13,1,0,0
2024,09.0902,09,Communication & Journalism,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,09.0902,09,Communication & Journalism,4,2,28,10,18,0,0,0,2,0,23,3,0,0
2024,09.0902,09,Communication & Journalism,5,4,3,1,2,0,0,2,0,0,1,0,0,0
2024,09.0903,09,Communication & Journalism,3,1,1,1,0,0,0,0,0,0,1,0,0,0
2024,09.0903,09,Communication & Journalism,5,2,17,2,15,0,1,3,1,0,7,2,2,1
2024,09.0904,09,Communication & Journalism,4,1,1,0,1,0,0,0,0,0,1,0,0,0
2024,09.0905,09,Communication & Journalism,4,1,9,1,8,0,0,2,0,0,5,2,0,0
2024,09.0905,09,Communication & Journalism,5,2,4,2,2,0,0,1,0,0,2,1,0,0
2024,09.0906,09,Communication & Journalism,5,6,14,11,3,0,0,3,5,0,5,0,0,1
2024,09.0907,09,Communication & Journalism,4,1,2,1,1,0,0,0,0,0,0,2,0,0
2024,09.0907,09,Communication & Journalism,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,09.0908,09,Communication & Journalism,5,1,5,3,2,0,0,0,0,0,1,0,0,4
2024,09.0909,09,Communication & Journalism,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,09.0909,09,Communication & Journalism,5,2,13,3,10,0,3,0,2,0,6,1,1,0
2024,09.0999,09,Communication & Journalism,2,2,10,3,7,0,1,1,0,0,7,1,0,0
2024,09.0999,09,Communication & Journalism,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2024,09.1001,09,Communication & Journalism,4,1,24,3,21,1,0,1,1,0,18,2,0,1
2024,09.9999,09,Communication & Journalism,2,1,19,5,14,0,0,0,2,0,16,0,1,0
2024,09.9999,09,Communication & Journalism,4,1,2,1,1,0,0,0,0,0,2,0,0,0
2024,09.9999,09,Communication & Journalism,5,1,3,1,2,0,0,0,0,0,3,0,0,0
2024,10.0105,10,Communications Technologies,4,1,47,37,10,0,1,3,1,0,35,6,1,0
2024,10.0105,10,Communications Technologies,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,10.0201,10,Communications Technologies,5,1,4,0,4,0,0,0,0,0,4,0,0,0
2024,10.0202,10,Communications Technologies,2,1,2,1,1,2,0,0,0,0,0,0,0,0
2024,10.0202,10,Communications Technologies,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,10.0202,10,Communications Technologies,5,5,15,12,3,0,0,0,3,0,12,0,0,0
2024,10.0203,10,Communications Technologies,1,1,13,10,3,0,0,2,3,0,7,1,0,0
2024,10.0203,10,Communications Technologies,4,1,1,1,0,0,0,0,0,0,1,0,0,0
2024,10.0203,10,Communications Technologies,5,1,10,7,3,0,0,1,1,0,6,2,0,0
2024,10.0299,10,Communications Technologies,5,1,4,2,2,0,0,0,0,0,4,0,0,0
2024,10.0301,10,Communications Technologies,4,3,33,12,21,1,1,0,0,0,26,5,0,0
2024,10.0301,10,Communications Technologies,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,10.0302,10,Communications Technologies,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,10.0302,10,Communications Technologies,4,1,34,13,21,0,1,0,2,0,30,1,0,0
2024,10.0303,10,Communications Technologies,1,1,7,6,1,0,1,0,2,0,3,1,0,0
2024,10.0303,10,Communications Technologies,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,10.0303,10,Communications Technologies,4,1,6,3,3,0,0,0,0,0,6,0,0,0
2024,10.0303,10,Communications Technologies,5,4,18,8,10,1,0,1,2,0,10,0,3,1
2024,10.0304,10,Communications Technologies,1,3,41,12,29,0,2,4,5,0,23,4,1,2
2024,10.0304,10,Communications Technologies,2,1,9,6,3,0,0,1,0,0,5,1,2,0
2024,10.0304,10,Communications Technologies,4,1,3,2,1,0,0,0,0,0,3,0,0,0
2024,10.0304,10,Communications Technologies,5,4,38,15,23,0,3,3,2,0,29,0,1,0
2024,10.0305,10,Communications Technologies,4,1,11,3,8,0,0,0,1,0,10,0,0,0
2024,10.0305,10,Communications Technologies,5,4,5,5,0,0,0,0,0,0,5,0,0,0
2024,11.0101,11,Computer & Information Sciences,1,6,160,135,25,0,16,21,24,1,79,7,7,5
2024,11.0101,11,Computer & Information Sciences,2,3,208,163,45,0,28,4,13,0,94,8,2,59
2024,11.0101,11,Computer & Information Sciences,3,4,228,156,72,0,1,1,6,0,52,1,1,166
2024,11.0101,11,Computer & Information Sciences,4,12,332,279,53,0,19,16,18,0,189,14,8,68
2024,11.0101,11,Computer & Information Sciences,5,17,951,679,272,1,24,22,11,0,188,8,9,688
2024,11.0102,11,Computer & Information Sciences,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,11.0102,11,Computer & Information Sciences,5,4,65,43,22,0,3,5,1,0,20,0,0,36
2024,11.0103,11,Computer & Information Sciences,1,4,143,106,37,0,4,9,9,0,20,9,2,90
2024,11.0103,11,Computer & Information Sciences,2,3,205,128,77,0,9,3,4,0,17,1,0,171
2024,11.0103,11,Computer & Information Sciences,3,2,34,22,12,0,1,2,0,0,10,2,1,18
2024,11.0103,11,Computer & Information Sciences,4,4,432,353,79,0,36,32,21,0,298,24,6,15
2024,11.0103,11,Computer & Information Sciences,5,12,255,179,76,1,27,19,17,0,103,6,6,76
2024,11.0104,11,Computer & Information Sciences,1,1,2,1,1,1,0,0,0,0,1,0,0,0
2024,11.0104,11,Computer & Information Sciences,3,1,8,4,4,0,0,0,0,0,2,0,0,6
2024,11.0104,11,Computer & Information Sciences,5,1,25,11,14,0,0,1,2,0,6,2,0,14
2024,11.0105,11,Computer & Information Sciences,5,2,7,6,1,0,0,1,0,0,2,1,0,3
2024,11.0199,11,Computer & Information Sciences,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,11.0199,11,Computer & Information Sciences,3,1,54,23,31,0,4,3,4,0,37,0,4,2
2024,11.0199,11,Computer & Information Sciences,4,2,61,41,20,0,1,4,2,0,25,3,0,26
2024,11.0199,11,Computer & Information Sciences,5,2,161,103,58,0,1,0,0,0,2,0,1,157
2024,11.0201,11,Computer & Information Sciences,1,2,42,27,15,0,4,3,3,0,29,0,2,1
2024,11.0201,11,Computer & Information Sciences,3,1,3,3,0,0,0,0,0,0,0,0,0,3
2024,11.0201,11,Computer & Information Sciences,4,6,132,112,20,0,9,3,11,0,99,6,2,2
2024,11.0201,11,Computer & Information Sciences,5,10,243,198,45,0,11,8,11,0,166,8,34,5
2024,11.0202,11,Computer & Information Sciences,1,2,93,74,19,0,2,7,8,1,73,0,2,0
2024,11.0202,11,Computer & Information Sciences,3,1,13,9,4,0,0,2,0,0,8,3,0,0
2024,11.0202,11,Computer & Information Sciences,4,1,8,8,0,0,1,2,0,0,4,1,0,0
2024,11.0202,11,Computer & Information Sciences,5,5,58,35,23,0,5,12,6,0,28,0,5,2
2024,11.0205,11,Computer & Information Sciences,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,11.0299,11,Computer & Information Sciences,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,11.0301,11,Computer & Information Sciences,5,3,2,2,0,0,0,0,1,0,1,0,0,0
2024,11.0401,11,Computer & Information Sciences,1,3,25,13,12,0,22,2,0,0,0,0,1,0
2024,11.0401,11,Computer & Information Sciences,2,1,2,1,1,0,0,0,0,0,0,0,0,2
2024,11.0401,11,Computer & Information Sciences,3,2,13,11,2,0,0,1,2,0,7,2,1,0
2024,11.0401,11,Computer & Information Sciences,4,2,44,33,11,0,0,12,4,0,16,3,1,8
2024,11.0401,11,Computer & Information Sciences,5,5,150,105,45,2,6,6,6,0,73,3,5,49
2024,11.0501,11,Computer & Information Sciences,2,1,94,51,43,0,0,0,0,0,3,0,0,91
2024,11.0501,11,Computer & Information Sciences,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,11.0501,11,Computer & Information Sciences,4,2,39,28,11,1,1,0,2,0,28,1,0,6
2024,11.0501,11,Computer & Information Sciences,5,2,3,2,1,0,0,0,0,0,0,0,0,3
2024,11.0701,11,Computer & Information Sciences,1,7,659,409,250,0,22,6,10,0,50,8,4,559
2024,11.0701,11,Computer & Information Sciences,2,5,1250,750,500,0,2,6,3,0,60,8,4,1167
2024,11.0701,11,Computer & Information Sciences,3,3,365,193,172,0,1,0,0,0,1,0,0,363
2024,11.0701,11,Computer & Information Sciences,4,8,325,249,76,1,14,9,6,1,118,5,5,166
2024,11.0701,11,Computer & Information Sciences,5,12,1201,841,360,0,99,36,46,0,247,24,20,729
2024,11.0801,11,Computer & Information Sciences,1,3,31,21,10,0,0,3,3,0,25,0,0,0
2024,11.0801,11,Computer & Information Sciences,3,2,23,10,13,0,1,3,1,0,16,0,0,2
2024,11.0801,11,Computer & Information Sciences,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2024,11.0801,11,Computer & Information Sciences,5,6,35,19,16,0,4,2,1,0,26,1,1,0
2024,11.0802,11,Computer & Information Sciences,1,1,12,7,5,0,3,0,0,0,8,0,1,0
2024,11.0802,11,Computer & Information Sciences,3,1,4,3,1,0,0,1,0,0,2,0,0,1
2024,11.0802,11,Computer & Information Sciences,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2024,11.0803,11,Computer & Information Sciences,5,1,48,14,34,0,2,5,3,0,32,1,3,2
2024,11.0804,11,Computer & Information Sciences,4,1,3,0,3,0,0,0,0,0,1,1,0,1
2024,11.0804,11,Computer & Information Sciences,5,1,15,11,4,0,0,0,1,0,14,0,0,0
2024,11.0899,11,Computer & Information Sciences,5,1,6,6,0,0,2,0,0,0,3,0,0,1
2024,11.0901,11,Computer & Information Sciences,1,3,73,64,9,0,4,2,3,1,56,2,3,2
2024,11.0901,11,Computer & Information Sciences,2,1,6,6,0,1,1,0,0,0,3,1,0,0
2024,11.0901,11,Computer & Information Sciences,3,4,46,40,6,3,0,1,4,0,35,0,0,3
2024,11.0901,11,Computer & Information Sciences,4,5,46,43,3,1,0,0,2,0,42,1,0,0
2024,11.0901,11,Computer & Information Sciences,5,14,214,186,28,4,5,30,11,0,145,3,13,3
2024,11.0902,11,Computer & Information Sciences,5,1,33,27,6,0,2,1,7,0,20,1,0,2
2024,11.1001,11,Computer & Information Sciences,3,1,1,1,0,0,0,0,1,0,0,0,0,0
2024,11.1001,11,Computer & Information Sciences,4,1,19,16,3,0,0,0,7,0,12,0,0,0
2024,11.1001,11,Computer & Information Sciences,5,3,100,85,15,5,4,9,9,2,65,6,0,0
2024,11.1002,11,Computer & Information Sciences,5,1,3,3,0,0,0,0,2,0,1,0,0,0
2024,11.1003,11,Computer & Information Sciences,1,3,5,3,2,0,1,2,0,0,0,2,0,0
2024,11.1003,11,Computer & Information Sciences,2,3,115,86,29,0,1,0,5,0,46,6,0,57
2024,11.1003,11,Computer & Information Sciences,3,3,9,7,2,0,0,2,0,0,7,0,0,0
2024,11.1003,11,Computer & Information Sciences,4,8,164,140,24,1,11,15,11,0,110,10,4,2
2024,11.1003,11,Computer & Information Sciences,5,12,246,189,57,2,10,20,17,0,132,5,11,49
2024,11.1004,11,Computer & Information Sciences,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,11.1004,11,Computer & Information Sciences,4,1,11,10,1,0,1,2,0,0,6,1,0,1
